age,children,dependents,count,income,balance,score,salary
41,2,1,6,58042.94075960449,17053.913597149967,412.41133612596184,45419.91506043747
41,3,1,6,110014.09494892282,3497.294010030355,549.3048401717945,62731.116020693065
25,2,2,3,113568.97988822873,31085.269495155753,529.5547655115428,71782.34000733693
34,3,0,5,78247.6533057424,31185.058577001008,761.1653751662284,70938.25600686451
56,4,0,6,88761.14864218334,23012.441766696138,452.6827313630657,46097.959854917775
52,0,0,6,91443.92738648834,43860.784903138185,530.85404202553,56948.62785437498
27,3,0,4,56440.13434111678,9520.024957781816,442.67985509745404,47655.6774832513
24,2,2,2,90812.28798163182,39795.57588131908,414.73686582643904,56350.20642050734
58,3,0,2,66309.93095556276,22494.10295976518,359.2442045607743,42986.196022674274
23,4,1,4,67881.6150315101,9565.662921960884,301.03870717138824,41655.69027918543
25,4,1,5,108863.4142057038,30748.485901935645,548.5609744445842,70945.076252106
51,4,1,2,80180.89296180848,43905.951535303786,548.4576682008305,59940.11535685933
49,0,0,8,114081.46741472471,5913.412403849883,747.8084268123317,74300.72387928155
54,4,1,5,95724.13666491501,37815.03538191149,783.8510880402602,76559.98545617814
59,0,1,7,79752.5127898305,36642.04333115254,386.6981425755803,56312.136832185184
35,1,1,6,93520.4702451406,30963.028355912404,348.5694238688543,48120.44980162731
32,3,1,6,59852.48755129341,32918.952456701154,542.9651973569627,62101.928662160746
49,2,2,3,71653.18547734577,37423.364494761285,525.8372805358113,62043.07163695002
38,0,0,3,70320.99264622261,22723.147017014966,543.653940121202,55962.06662250008
36,0,0,2,104473.84592267536,23787.53776776342,736.0943438980996,75087.67129544384
38,2,0,1,58707.841943449916,47644.50536567749,603.4922375107624,58310.8107464147
47,3,2,7,79791.0190639527,2583.7136407654707,325.88571139263075,44246.20802021293
45,4,0,4,68576.2778948516,46939.90641414202,512.6406071786248,61454.48525144678
56,3,2,6,114836.3618352757,36501.3897025576,522.2019725098285,73147.39108788934
45,0,1,5,106903.76557322695,22987.810229288774,531.4806217437542,62374.450385446355
42,4,2,7,113814.77182790548,19485.324132713602,661.4235359185571,72003.3057277408
28,1,0,3,69451.01605587054,28106.901441899467,836.9188780014981,76561.57748220334
31,2,2,3,65732.71082604429,36731.81308282856,490.295805049004,46454.366350202334
20,3,2,1,54574.193737611145,15436.39164597184,440.976049591786,41128.952573131326
20,4,1,4,51435.11907859014,3864.6104782576426,837.5182821589233,63267.89215381282
53,2,2,8,69893.72719499291,8619.28629963689,521.5006469001509,51423.40076251875
51,3,2,8,44981.94002918707,41716.37637925361,641.1555867221086,56407.79435373926
44,0,2,7,119654.41474931581,10519.013637455826,384.3749735844285,67488.86109011262
59,0,2,7,45694.353210639274,43877.21932184186,826.8801205858158,67580.40677045111
20,0,0,5,97637.29314761638,14990.483854411448,429.8059792338498,55216.5219847557
35,1,1,2,105050.34739996972,46949.75412459953,780.1946598199493,72199.46020829468
58,0,2,1,116323.0908584066,26314.31170290803,434.2221340145534,57712.27052345525
24,0,1,3,57127.060216764105,18212.550064133437,609.3321923183667,54623.15943973433
41,0,1,6,108900.03225504457,25840.324471722473,670.5390793483411,63790.86891955594
48,4,0,9,56149.48174433854,44515.35449768132,553.4931476430445,51362.2490768591
22,2,2,5,75423.44350583458,40849.06793075866,453.45590218802863,47774.930849327866
31,1,2,7,82006.5310410914,17752.532279572326,386.50721853451796,48022.616750101224
45,3,0,9,76041.27273717859,20195.82709352094,514.9018287267538,61193.936416165074
35,1,0,8,44472.40783775779,49250.67937726245,505.0009162983599,45477.01622577534
56,2,0,3,119041.14136882692,7977.166254695662,681.020844905684,68807.94518800444
41,0,1,7,45431.75181543456,23134.818386715775,645.0614087660254,47086.92386997941
48,0,2,2,35893.353469730006,40549.87284603285,332.79591829956024,35236.97289192763
33,3,2,6,30390.017712830668,21339.153721325096,433.10710269974743,32457.298081152825
47,1,2,1,97274.3699776663,4863.305260933839,374.18569583718994,47604.036223513336
24,1,0,4,34577.26743568352,17811.010703798976,453.2283677258214,40817.715729023585
49,3,1,3,50186.74406560653,41325.168116447705,415.6324844272679,40614.214050235
24,1,1,9,77072.80234986168,29709.29118448186,688.8367836151244,70257.88042413237
31,1,0,7,49760.00701609582,25901.034369730856,701.9605230082237,59342.448540548605
35,1,2,2,104614.76299054168,1373.0686485763376,573.706546312782,58134.87589777064
45,3,2,5,72861.91211746665,37302.690872502586,352.9259054564138,56556.919021194204
45,3,1,7,110062.37774505885,40374.71969434399,584.4250733904232,68111.36458935899
40,2,1,8,109888.98455093538,9747.54867640387,735.472756153592,74679.83922034933
58,1,2,4,72414.26863044579,29088.41652284603,585.8816053463445,59498.596529306225
55,2,0,5,49507.2153138023,42034.66326205787,368.4323528246812,42559.79768721436
52,4,0,6,62847.509074923946,28676.586675500403,665.0556473300294,56914.762000764415
49,4,1,8,109680.66116384862,21184.542030125096,370.22337074472614,54710.58383165799
56,1,0,2,104202.97129399343,7115.52613279258,699.9323497672285,67640.39199730272
42,0,0,8,51515.58968045096,49688.9820735114,586.580439611157,53904.59762819665
29,4,2,3,74358.30713470001,28835.164780343955,397.8847056197528,56469.85803725473
24,0,2,8,96125.76041213633,12865.85738941835,380.5563467100417,53170.58750080302
55,2,0,5,57716.346679479524,38450.0809891491,549.1127234945427,46022.10246021562
53,1,1,5,93252.18709293395,22311.222905945688,662.5331566569514,70428.66468940632
50,2,2,7,38650.43495870438,13984.24373094865,429.49753217539836,41558.98859344714
29,2,2,6,77745.63801406647,39605.087812631056,703.4569223523836,75711.08447406453
38,3,2,4,65586.50864851614,45383.68767950457,419.02449052057085,41869.84311468539
51,1,1,2,35576.84167757374,37899.122619615904,550.9005862190606,51936.55690518713
20,3,2,3,105328.70899314412,39072.80902324123,576.6661670945947,78205.21235521545
24,2,2,1,55651.88245927969,3438.07626188772,794.9040048333262,59048.21885487537
23,0,0,2,47164.148072028045,1326.3500398710846,316.62773989858704,38571.265048992565
35,1,1,1,81890.03708617494,30820.88506530489,718.3035187535065,69831.38691026508
43,1,0,8,109943.00146994209,11261.46576091397,693.6704173703354,65281.09822815166
35,4,0,1,104333.99241162746,43928.27647268826,558.3695147495653,74478.24988244158
21,0,0,1,41371.76715239766,3391.4981824139954,702.9632360168816,49084.65740247968
47,0,0,5,67301.78324986072,15653.71545294508,445.82433610041295,48478.465137308274
51,2,0,2,115482.51646131066,17887.489677511083,520.8762794169695,75962.49987599022
46,2,0,6,46579.97612806564,36983.77110847255,730.7112055759369,55397.725478313776
39,2,2,9,78607.98080358811,40081.83706644424,343.9698403313413,56811.51510107943
43,4,1,2,30530.431307744246,21753.800806560193,656.9374544238574,59796.751565925544
31,0,0,8,38539.32529702324,9329.65066052851,507.76131679781986,35766.151220401305
54,3,1,3,54165.828860881746,22308.851803849848,580.9876410846132,54286.40330662851
52,0,1,3,51670.02895594666,42735.68516856413,607.899041522382,58630.804402693946
52,3,2,8,80298.01127517743,6839.474291445997,520.9752374712607,46262.38975454185
56,1,1,3,47902.9353422296,5608.057124721655,300.0906771220326,27685.665987528235
31,3,1,3,85990.52179122149,49765.5380686912,607.3600771728723,70231.07969495193
22,1,1,2,108791.06419542251,13293.412581065222,705.0973680387606,75035.80386242332
20,2,1,2,103420.87744527108,38592.10373334779,714.8499177734925,81489.07702884322
52,0,2,6,95114.86128619238,24482.362006901138,798.7635856206962,73519.61347703298
59,2,2,5,39895.375560785214,40335.295656428636,582.653061288255,60767.5750235162
29,0,0,6,51648.53578588647,40367.80886832781,616.8462980596817,60483.461681846165
48,3,1,7,59926.16720712306,7034.166253675899,605.2647429541671,48718.26773902726
32,0,1,4,89432.6832088668,42401.10965519267,750.2278624852113,73245.21419556972
31,3,2,7,57139.835670741406,9418.775911084633,329.9036637384466,39961.88168478498
50,0,2,7,32135.37046329092,17085.562970442603,557.6699304291269,51302.13594634548
21,1,2,3,99658.67170220833,11819.013975171827,635.7907139105982,74810.6055659475
54,3,1,2,110659.8930714043,34163.475617213844,350.15680337565925,53571.17151403347
42,2,2,3,92598.00286174905,41515.06275683427,771.3589434132067,86078.23438909661
36,2,1,5,60070.00211131698,39095.96987799817,815.2563055852787,68176.1173490343
45,2,2,5,88144.05783073284,11751.160913733827,479.931417110093,53525.67265702723
27,2,1,2,94571.50671125122,15213.76413363248,401.92116899886537,52960.803010646174
48,1,0,7,44346.03798268273,10387.511857358808,672.4784485645966,51637.761230457705
45,1,2,2,105651.2393872263,26647.544181653742,700.9850226778844,69349.58384586769
29,4,0,8,96664.72168666482,27698.698711514087,371.43189212369407,57917.408877796515
45,4,2,8,76963.1598217399,28805.319212050497,523.7512472649291,60473.35285246552
53,4,2,9,41789.99692240442,25214.501978288245,827.3176463722491,58593.76008230857
26,4,1,1,104186.41011391708,41242.66315425195,759.4510617343692,89912.07451888428
23,0,0,4,61642.70383958558,17666.91129936875,596.0960727439224,47885.07151177234
30,3,1,3,46219.396713394206,20996.649806263093,681.5949042760258,60386.772326827704
48,2,1,2,119288.39851558169,31439.59049124596,368.95207718423234,77016.56848014738
55,0,1,2,84940.5535000496,16603.52413167776,618.3961343487478,53523.776879056626
44,1,1,5,101350.04348010753,18832.255870725097,708.0517013727559,79319.138078588
40,2,2,7,42292.48232905939,32395.322489471288,440.3336531523761,45771.76609286098
55,3,1,7,85657.12048477674,28879.79580516852,721.9103464114966,75238.8390682335
29,3,2,1,96065.82645623261,26373.938341662433,632.8108111083387,70099.30664015784
56,1,2,8,54839.25407540773,4759.202077189082,436.00396484792867,31422.568795057872
28,2,1,6,43469.363435155086,34343.1347898068,553.9289792508183,44018.973264340544
43,4,2,8,98166.13126764561,43013.532133229346,576.3151506950387,65770.1578801229
54,2,0,4,54417.620404889,48341.32935041882,335.4370832994333,38638.17007666347
54,2,0,6,83027.87152336893,44078.179148466435,699.9583690611173,77609.99179056029
55,3,0,1,100119.87869900526,4847.76287054406,579.8040645676405,64758.56550973856
37,1,0,4,40855.425288211925,48518.370014697015,418.3479457334612,41749.76047325477
58,2,2,6,77696.81147141266,5443.521080383411,323.10643185367894,43559.709046576514
51,0,2,7,98813.78659899288,38189.23437458644,704.7883603170765,83682.43288371898
43,0,0,5,43326.438942163,4711.906056483538,406.36573941915555,46887.56013485748
42,1,0,3,35381.22380280329,6019.267424997015,807.1495565750265,54711.386904507024
51,4,0,9,60204.47013428454,12775.567155170218,727.1158017186615,56107.57667180324
56,2,0,8,104888.46628489881,26024.077678109817,714.5107364257988,71542.51122361691
31,2,2,1,50095.3397252437,16776.74612246102,755.8384769241002,59424.394552359896
32,3,0,2,53423.071146993854,36940.794021813614,442.7943539825862,51621.53459217331
42,2,0,2,34927.29419932749,37484.37062843693,789.049576223513,64028.43190909375
44,4,1,9,53181.19620762045,29115.353902218954,351.26661771116,54951.15517956445
54,2,1,6,78609.36177161729,16165.359193592207,611.779142319315,72771.43682299803
49,2,2,9,103131.93191566746,4849.794533152075,704.2949445693507,63236.18533801394
36,3,0,8,46179.15039495863,31111.399400454866,353.6705407745478,43212.697773775646
39,0,0,6,55882.58528098735,3511.3727553335543,346.73142613794755,34402.42376423865
44,0,1,6,54875.78384710792,24520.836958098313,380.6397297305642,44446.18705242674
41,4,0,6,81448.5412716409,23261.10902914862,340.25320538380225,49493.5420253724
32,1,0,5,78821.42588098458,46209.06456821976,701.2168177929047,77923.19588919928
38,1,0,1,63335.13307067811,39764.319156279766,429.2379767643032,60396.00814479102
55,3,1,6,110144.60942608751,40354.72680472166,833.4230945836497,82231.51971350267
31,2,1,1,98444.83212091449,2168.0156055847465,574.3053434375138,60494.35872262704
38,3,0,8,76969.80101222068,37724.260300607806,528.51938319389,57871.06078414124
31,0,0,7,84003.62917287453,14719.807174189935,803.0365536777738,65524.78987789387
28,4,0,4,56744.22544474137,14731.216786085184,311.4689697298971,40629.1440092225
26,1,0,7,117732.78374690223,4648.568805238307,613.3653181032095,61795.32930815125
47,2,2,7,56671.62719547711,5467.347811524538,413.8040641159256,43563.331767226344
33,1,1,7,86772.18694877278,19287.491431609298,592.5034243813944,57218.59873367392
50,0,2,4,104536.7022541231,49572.51428216856,583.2403867995652,80645.9393044511
38,2,2,9,118324.10046456175,18114.545499533055,688.6715519817644,82632.35330261796
35,0,2,5,97153.54491144304,5137.548323043826,475.6384071607219,57716.5079964562
24,1,2,2,34795.17338459492,28036.29619276056,785.4950741217474,55951.12861703868
54,1,0,7,47563.47129496506,39075.73726798386,743.2201750425098,59755.17890622375
31,0,0,5,86836.2516845481,37338.70326549396,371.5334097393752,56571.374459285806
44,2,0,6,44836.82125517343,45505.08636681091,838.4197455465288,69701.03211800892
40,0,0,7,79941.40214782681,26283.40176959966,779.4012590251511,73479.58351190522
55,2,1,3,94941.87459425471,42615.75391384905,511.8690401079193,63540.07742195161
42,3,1,5,97085.662632113,2723.594083241006,845.410478825877,80914.7001235837
35,3,0,6,71847.6322568887,45356.5524048713,847.4478463903148,86481.44009971243
58,2,0,2,37734.189529497104,11116.693717656211,598.1641660505791,51014.41740678104
58,0,0,9,65665.28944928791,7406.512833803969,464.96700078494337,46055.833574173805
33,2,0,4,52242.08189028232,44850.516814735216,820.8763712038303,68332.37838459136
50,1,0,1,105788.34914879828,4561.422009338303,601.0571452235026,60759.6216624087
24,0,1,8,113464.4253821503,30748.84644338612,644.6456538328225,76763.68639470392
54,2,1,3,110764.92380575715,27657.335240203527,516.4470081141704,56833.34442538968
42,1,0,2,72035.50486002224,1720.1128924325703,821.2486198983768,64111.39710066944
48,4,1,7,58688.35926864746,37432.05737327377,697.8594156685856,65435.88310943382
30,1,1,1,103566.8978483815,16946.84372730774,729.5768323441268,69085.43532944456
37,2,2,9,72103.1510602596,3113.8686514203405,353.7645168712995,37834.557935593
31,0,0,2,97100.09861733089,5305.126154761081,682.5228712548217,64590.13202294266
28,0,0,4,59079.9639932379,14954.8593830823,543.2480172313607,46503.23416207705
29,3,1,4,111537.75338758682,33314.04564719007,716.1040976485797,79977.38543049477
36,2,1,5,114076.45706124135,37066.52235717908,552.0362336138135,64915.5912911665
57,1,1,2,49596.97670323828,44813.13915315275,798.9769973204503,62836.63865788611
26,1,1,6,78286.80834244928,27783.743869847916,634.4201972585988,68237.3722470971
32,2,0,4,91915.06762459668,21081.255156884796,366.10690624032804,52252.073463183784
59,1,1,7,53815.88544528569,44105.151455091946,831.8946921696054,72884.28954197475
28,4,1,5,45570.682430324334,20016.53120230751,843.1037857230318,64648.52709266736
46,3,0,6,49790.653495925275,24381.284629068952,720.4108867456241,67346.88212719181
21,0,1,6,105399.07005394177,20859.372481043807,806.4822247890759,82439.56986423567
24,1,2,7,58489.08514406873,34776.9107215918,340.53278961303766,37704.91917593026
48,4,0,5,75008.40967044324,35338.631490637876,421.13650199369863,56148.89023343386
56,2,1,4,31698.93728234148,28141.77810692342,735.5648477592501,51066.117935680355
57,1,1,9,52276.02498882675,32483.63091395339,532.991811086323,49244.19246676573
38,2,0,6,77154.046015706,7638.348261847844,780.0808783826806,66248.27232928191
27,4,1,7,61228.21753969785,40449.02137338723,517.9110759642407,56770.83692472367
20,4,2,8,109168.35936199393,37603.84920346461,589.5965339109346,79702.97745307775
41,0,2,1,78492.33095725189,5580.077731510566,750.2502854740535,54423.50131308674
36,2,0,3,96620.72690395042,29807.680464742913,354.8856411651578,59611.77651209138
26,3,2,8,85457.90004369587,15615.780330511314,664.4761993065191,59332.728163643515
44,0,0,8,117569.07839626393,36607.587621015875,302.7471261531747,59404.55111153588
23,2,2,8,72455.58567314176,48897.708692477616,362.19104752805066,59840.61640276924
55,2,0,3,53035.66695030797,5104.935457788699,465.6355384045272,42282.43073828855
25,4,1,7,40032.670540327716,32486.889775483614,452.9726123957379,42382.92741871564
50,4,1,6,115734.39177252747,40766.83332715026,620.4887702828418,75162.18724676399
38,2,0,6,35721.5264148275,11108.233457788114,552.6698774253485,45301.883707461646
58,4,2,4,63179.497822993726,10489.14709486697,410.45474935451057,49458.98343946024
46,2,0,2,35238.63287643768,27821.81083606204,620.5827621028905,47531.10419746679
29,2,1,2,74600.03516261262,9466.729685080354,629.721550871745,50554.478327371064
